filename,mmol/g_working_capacity,selectivity
DB5-hypotheticalMOF_5052427_0_0_1_27_5_7,3.720738,180.151595
DB0-m2_o7_o16_f0_pcu.sym.24,0.184549,1.841985
DB0-m23_o8_o29_f0_pcu,0.343296,5.52215
DB7-ddmof_2876,0.279326,7.03994
DB0-m3_o146_o22_f0_fsc.sym.92,2.288936,135.854515
DB0-m3_o430_o22_f0_fsc.sym.9,1.781431,90.79622
DB5-hypotheticalMOF_3000148_2_0_1_37_36_0,0.26199,0.42534
DB12-EDADET_clean,0.944002,54.2193
DB0-m3_o11_o27_f0_pcu.sym.107,0.417274,5.302835
DB0-m3_o93_o22_f0_fsc.sym.6,1.946709,142.866475
DB0-m3_o11_o17_f0_pcu.sym.143,2.200643,124.387145
DB5-hypotheticalMOF_5066836_1_0_2_8_11_0,0.504697,11.79836
DB5-hypotheticalMOF_23385_0_0_1_13_24_14,0.599281,9.50591
DB12-COKQAW_freeONLY,0.304667,22.937065
DB0-m2_o22_o28_f0_pcu.sym.10,0.491082,18.638395
DB5-hypotheticalMOF_6004891_0_0_3_28_2_3,0.628166,46.29902
DB7-ddmof_21361,0.123847,1.83564
DB1-Cu2O8N2-irmof20_A-TED_A_No5,0.529642,21.592835
DB12-CODSUL_clean,1.709395,167.771665
DB7-ddmof_23629,0.123865,1.404235
DB12-VASFED_clean,2.439311,99.450075
DB12-VEHPUU_clean,0.323578,16.6246
DB12-RAZYIC_clean,2.248104,124.15198
DB5-hypotheticalMOF_5062104_1_1_2_18_1_8,0.48554,19.694575
DB0-m15_o22_o110_f0_fsc,1.356959,44.17146
DB0-m3_o11_o27_f0_pcu.sym.7,0.198844,3.906925
DB0-m3_o24_o101_f0_fsc.sym.9,2.418435,229.264705
DB1-Zn2O8N2-BDC_A-irmof6_A_No448,2.381513,85.352255
DB12-XAJQAC_SL,2.278418,92.64619
DB12-SUFJOU_clean,3.157631,248.93969
DB0-m2_o7_o17_f0_pcu.sym.8,0.19003,2.66197
DB0-m3_o1480_o155_f0_fsc.sym.41,2.289799,124.91214
DB12-JEXSOV_clean,0.596703,265.95998
DB0-m2_o10_o26_f0_pcu.sym.29,0.59065,23.05737
DB0-m2_o11_o15_f0_pcu.sym.13,1.066717,48.52223
DB0-m3_o11_o12_f0_pcu.sym.76,0.415088,8.784985
DB0-m2_o16_o24_f0_pcu,1.214333,54.22376
DB5-hypotheticalMOF_5041985_0_0_1_8_5_5,0.895623,333.19128
DB7-ddmof_22170,0.212957,4.80076
DB1-Zn2O8N2-DPAC_A-imd_No29,0.289973,4.642495
DB12-CIZMIJ_freeONLY,0.509532,57.97556
DB0-m3_o10_o12_f0_pcu.sym.60,0.964735,49.317075
DB1-Cu2O8N2-AZO_A-irmof6_A_No70,0.174296,3.928255
DB12-LASQON_clean,1.281521,215.06278
DB0-m2_o11_o28_f0_pcu.sym.102,0.702893,18.887175
DB0-m2_o22_o25_f0_pcu.sym.28,0.351962,16.830505
DB0-m3_o24_o24_f0_pcu.sym.37,0.309848,10.627655
DB6-cuf_4540,0.361555,5.240425
DB5-hypotheticalMOF_5018937_3_2_0_19_18_8,0.245932,6.94257
DB12-acs.inorgchem.6b00894_ic6b00894_si_003_freeONLY,0.960913,137.182245
DB0-m3_o3_o24_f0_pcu.sym.14,0.277053,4.83761
DB12-CAZFOA_clean,0.433685,100.378925
DB5-hypotheticalMOF_5076850_1_0_2_27_11_8,0.315859,5.64943
DB0-m3_o156_o510_f0_fsc.sym.17,3.5817,140.2792
DB0-m3_o14_o28_f0_pcu.sym.31,1.256087,51.466545
DB5-hypotheticalMOF_17423_0_0_1_2_9_13,0.916964,23.641825
DB12-OCUGEZ_clean,2.572252,145.13042
DB7-ddmof_23454,0.393287,14.290035
DB15-qtz_N76_E14_opt,0.174224,1.758955
DB0-m3_o8_o20_f0_pcu.sym.112,0.297042,4.46174
DB5-hypotheticalMOF_5015522_3_2_0_3_12_6,0.480114,30.57807
DB0-m3_o12_o23_f0_pcu.sym.33,0.371438,8.792505
DB0-m3_o1490_o14_f0_fsc.sym.24,1.675499,231.602545
DB0-m2_o10_o16_f0_pcu.sym.12,1.810212,84.318235
DB0-m23_o20_o151_f0_pcu,0.212658,3.191655
DB0-m3_o7_o25_f0_pcu.sym.28,0.200672,1.57519
DB5-hypotheticalMOF_2628_0_0_0_25_7_13,0.730736,17.66206
DB12-RUHFOR_clean,0.136893,2.457705
DB0-m3_o1490_o22_f0_fsc.sym.31,1.339732,154.757365
DB12-ALULAV_freeONLY,0.75676,20.177835
DB5-hypotheticalMOF_5052105_0_0_1_27_11_8,0.3747,7.187785
DB0-m2_o11_o12_f0_pcu.sym.79,0.721483,32.83243
DB0-m9_o28_o28_f0_sra.sym.31,0.478914,7.21446
DB0-m3_o10_o26_f0_pcu.sym.26,0.821493,31.629
DB0-m2_o13_o21_f0_pcu.sym.106,0.667838,15.11576
DB5-hypotheticalMOF_5075368_1_0_2_23_8_6,0.687275,18.132135
DB0-m3_o12_o14_f0_pcu.sym.62,0.632171,27.422005
DB5-hypotheticalMOF_5069967_0_0_2_3_1_3,0.05976,3.763705
DB5-hypotheticalMOF_5033715_1_0_1_12_9_8,0.331058,7.490675
DB15-pcu_N123_E150_unopt,1.104327,21.538805
DB12-HELDOT_freeONLY,0.892096,40.476115
DB12-IQOKIK_clean,3.005768,131.39439
DB6-cuf_9284,0.247933,2.86617
DB0-m2_o26_o26_f0_pcu.sym.47,0.151365,2.624175
DB13-dia-Syn039127,0.218747,1.70022
DB5-hypotheticalMOF_35952_0_0_2_14_11_6,1.849353,77.79006
DB15-kag_N65_E151_opt,1.810758,24.716095
DB5-hypotheticalMOF_5046139_0_0_1_3_3_13,0.655437,127.832325
DB7-ddmof_22857,0.891511,50.00485
DB7-ddmof_20905,0.305754,13.916985
DB15-pcu_N123_E226_opt,0.295516,70.07604
DB5-hypotheticalMOF_5039183_2_0_1_15_25_3,0.114246,2.37296
DB5-hypotheticalMOF_5025501_2_0_0_27_15_3,0.082111,1.022135
DB12-BIYTAG_clean,1.92153,103.64565
DB12-XUMTUV_clean,2.543974,89.063115
DB0-m3_o19_ptr,0.170954,0.88079
DB0-m2_o11_o21_f0_pcu.sym.55,0.391926,8.64576
DB12-EQUBOI_clean,1.421804,159.459365
DB12-TUBLIN_clean,2.100332,201.42926
DB0-m3_o11_o25_f0_pcu.sym.27,0.238843,5.5628
DB0-m3_o51_o22_f0_fsc.sym.3,1.930532,86.66748
DB5-hypotheticalMOF_5071732_2_1_2_19_25_2,0.642997,18.498375
DB5-hypotheticalMOF_5061813_1_1_2_18_24_2,0.382875,8.398925
DB0-m3_o11_o24_f0_nbo.sym.78,0.298189,4.0369
DB0-m3_o96_o12_f0_fsc.sym.29,1.503119,55.109385
DB5-hypotheticalMOF_29586_0_0_2_24_9_6,0.578281,14.48657
DB0-m2_o17_o25_f0_pcu.sym.133,0.930868,24.38012
DB0-m2_o11_o11_f0_pcu.sym.107,0.708339,27.16465
DB5-hypotheticalMOF_5066378_0_0_2_8_26_8,0.438486,11.620405
DB5-hypotheticalMOF_5063578_1_1_2_15_9_4,0.936934,42.49979
DB0-m3_o52_o22_f0_fsc.sym.59,0.297632,12.850135
DB15-qtz-x_N139_E166_opt,4.476329,250.27237
DB0-m2_o12_o15_f0_pcu.sym.29,1.794839,114.289385
DB12-XIQHIO_clean,0.038416,2.577705
DB0-m3_o1520_o22_f0_fsc.sym.12,2.340728,135.963585
DB0-m3_o13_o23_f0_pcu.sym.66,0.691922,13.447695
DB12-GUBVUU_clean,2.025247,73.726645
DB12-FAPXIG_clean,1.314835,59.288125
DB0-m2_o24_o26_f0_pcu.sym.102,0.521901,17.69524
DB0-m2_o12_o28_f0_pcu.sym.9,0.465702,14.35752
DB0-m2_o8_o11_f0_pcu.sym.44,0.287686,4.25507
DB0-m2_o11_o20_f0_pcu.sym.52,0.149028,1.721165
DB0-m3_o7_o20_f0_pcu.sym.52,0.193846,1.50164
DB15-qtz_N76_E127_opt,0.180786,1.552345
DB5-hypotheticalMOF_5034387_2_0_1_12_25_3,0.115213,1.92502
DB0-m2_o24_o28_f0_pcu.sym.47,0.593966,25.983615
DB12-CEKHIL_clean,1.697247,48.69991
DB0-m3_o16_o20_f0_pcu.sym.84,0.285014,3.367925
DB12-LOQSEQ_freeONLY,0.905992,151.81477
DB0-m3_o22_o27_f0_pcu.sym.37,0.378751,9.693635
DB0-m3_o11_o12_f0_pcu.sym.35,0.571614,12.495065
DB5-hypotheticalMOF_5074684_1_1_2_23_13_6,1.310737,67.584705
DB12-GIHPEU_freeONLY,1.533564,169.72452
DB7-ddmof_4002,0.225255,5.20081
DB5-hypotheticalMOF_5004871_1_1_0_18_13_7,0.842355,26.996845
DB5-hypotheticalMOF_5037054_3_1_1_18_10_7,0.979067,29.67838
DB0-m2_o18_o19_f0_pcu.sym.31,0.431033,8.312995
DB0-m3_o109_o158_f0_fsc.sym.14,1.334981,68.14024
DB12-YOMNIZ_clean,0.106071,1.566995
DB0-m3_o24_o27_f0_pcu.sym.63,0.293579,6.73416
DB0-m2_o11_o15_f0_pcu.sym.7,1.156339,62.212165
DB5-hypotheticalMOF_28341_1_0_2_21_17_7,0.303653,2.113585
DB0-m3_o11_o23_f0_pcu.sym.120,0.528621,11.73175
DB12-LUMZAW_freeONLY,0.898955,56.08509
DB0-m2_o3_o12_f0_pcu.sym.22,0.15435,2.106485
DB6-cuf_614,0.481354,7.02816
DB0-m23_o18_o23_f0_pcu,1.991724,135.99267
DB7-ddmof_21690,0.29513,3.493165
DB12-IVIXIW_freeONLY,0.350859,46.99479
DB5-hypotheticalMOF_5053180_1_1_1_27_15_8,0.737584,17.31988
DB0-m2_o12_o24_f0_pcu.sym.15,0.570983,30.25569
DB0-m3_o16_o43_f0_fsc.sym.21,2.146416,73.65918
DB7-ddmof_21362,0.521383,16.871435
DB1-Zn2O8N2-ADC_A-DPAC_A_No1604,0.165006,2.48898
DB12-OYOSAX_clean,1.708855,291.21169
DB0-m2_o16_o21_f0_pcu.sym.9,0.546339,11.897285
DB0-m3_o12_o27_f0_pcu.sym.96,0.390599,6.59023
DB5-hypotheticalMOF_18796_2_0_1_25_21_4,0.157077,0.925445
DB0-m3_o12_o20_f0_pcu.sym.67,0.250198,6.26458
DB1-Zn2O8N2-DPAC_A-NiC4_No9,0.166669,2.030185
DB12-FUNFOL_clean,1.215381,52.02653
DB0-m3_o24_o48_f0_fsc.sym.61,2.226943,116.110445
DB0-m3_o9_o29_f0_pcu.sym.48,0.375034,3.46405
DB0-m2_o18_o24_f0_pcu.sym.72,1.888305,65.73592
DB12-KOKSIO_clean,1.683796,95.369545
DB0-m9_o7_o16_f0_sra.sym.89,0.94872,49.369525
DB12-FEXCES_freeONLY,3.697097,186.69655
DB5-hypotheticalMOF_24295_0_0_1_6_11_4,1.249985,52.27902
DB0-m3_o24_o530_f0_fsc.sym.48,3.13267,145.875045
DB0-m3_o109_o22_f0_fsc.sym.12,1.34454,279.983095
DB12-GEGGIK_clean,1.280469,204.37205
DB12-LUFQUZ02_clean,1.818901,119.586605
DB0-m3_o7_o17_f0_pcu.sym.98,0.25092,4.10492
DB0-m3_o8_o12_f0_pcu.sym.127,0.188104,2.549365
DB12-OGECOU_clean,2.7265,147.474065
DB0-m2_o1_o10_f0_pcu.sym.7,0.692934,20.669235
DB12-XESKEN_SL,4.391159,253.012785
DB12-QERWAL_freeONLY,3.280201,170.536235
DB0-m2_o14_o16_f0_pcu.sym.29,1.554438,62.61949
DB5-hypotheticalMOF_5036037_1_0_1_18_7_2,0.353604,7.18129
DB0-m3_o12_o17_f0_pcu.sym.36,0.593725,13.06676
DB12-NEKBEL_clean,1.092802,38.16462
DB12-UKUPIB_clean,1.466098,53.86032
DB0-m2_o12_o13_f0_pcu.sym.44,0.962017,23.396785
DB0-m3_o24_o1530_f0_fsc.sym.42,1.858208,107.125205
DB0-m3_o11_o20_f0_pcu.sym.9,0.177604,2.028655
DB5-hypotheticalMOF_5045130_1_0_1_3_10_8,0.49057,14.96189
DB12-UMUTOM_clean,0.350688,9.775495
DB0-m3_o10_o18_f0_pcu.sym.8,2.073535,86.225695
DB12-MUTVUT_freeONLY,0.565255,142.030435
DB0-m2_o16_o24_f0_pcu.sym.106,1.559589,60.215865
DB12-UZUNAF01_freeONLY,0.51182,28.26714
DB0-m2_o11_o25_f0_pcu.sym.124,1.453113,62.96181
DB12-AWASAU_freeONLY,0.492808,114.586425
DB7-ddmof_23343,0.313023,4.83074
DB0-m3_o10_o19_f0_pcu.sym.2,0.383871,11.97186
DB0-m2_o11_o14_f0_pcu.sym.14,1.339673,78.73269
DB0-m3_o22_o26_f0_pcu.sym.73,0.493676,14.53012
DB0-m2_o22_o27_f0_pcu.sym.3,0.380278,11.578025
DB12-LEQQEE_freeONLY,2.359372,150.636
DB12-DONXUB_clean,1.149069,341.766805
DB12-XALCAP_clean,1.876187,97.21011
DB5-hypotheticalMOF_5077197_0_0_2_27_14_7,0.823287,17.84207
DB0-m3_o10_o18_f0_pcu.sym.31,2.620511,136.37287
DB0-m3_o3_o6_f0_pcu.sym.14,0.118882,1.316695
DB12-PUWCUF_clean,3.806041,230.176825
DB12-IHUTIQ_clean,1.04861,115.781755
DB12-SAKRED_clean,1.063448,47.214795
DB12-JILXOS_freeONLY,0.765528,210.07775
DB12-SOTWOP_clean,2.996814,100.389235
DB1-Zn2O8N2-irmof8_A-TED_A_No11,7.740499,107.887365
DB12-ELAZEX_clean,0.320877,14.959135
DB0-m3_o12_o29_f0_pcu.sym.62,0.383345,5.60622
DB13-dia-Syn032983,0.155698,1.321125
DB12-XAXQEU_SL,0.676914,161.978025
DB0-m3_o24_o440_f0_fsc.sym.22,0.970497,70.786485
DB0-m2_o22_o29_f0_pcu.sym.17,1.078199,32.551175
DB5-hypotheticalMOF_5041314_0_0_1_8_26_4,0.211538,3.36299
DB12-NUCCEV_freeONLY,3.255829,264.61827
DB0-m2_o10_o21_f0_pcu.sym.40,0.652562,21.51333
DB12-COWMUX_clean,2.867322,56.52168
DB12-OTIPUE_freeONLY,1.361888,298.35968
DB0-m2_o22_o25_f0_pcu,0.245886,4.972575
DB15-qzd_N87_E110_opt,0.242399,3.17456
DB0-m2_o1_o21_f0_pcu.sym.62,0.167766,4.242035
DB15-kag_N65_E219_opt,1.472302,15.136845
DB0-m3_o12_o19_f0_pcu.sym.19,0.219175,3.783715
DB12-IXISAJ_clean,1.903052,220.838955
DB5-hypotheticalMOF_5067800_0_0_2_20_7_6,1.411684,66.814145
DB12-WOVDES_freeONLY,1.760581,209.17067
DB7-ddmof_20906,0.33366,2.310305
DB12-ZELQAK_freeONLY,2.209603,115.83127
DB1-Cu2O8N2-AZO_A-irmof7_A_No479,0.413169,5.566345
DB12-XOCGUR_clean,1.236784,63.714785
DB0-m2_o11_o27_f0_pcu.sym.78,0.572973,11.85452
DB0-m9_o2_o19_f0_sra.sym.17,1.419887,112.26304
DB15-pcu_N123_E68_opt,0.425279,7.12875
DB1-ZIFZn-BDC_A-DPAC_A_No521,1.246652,50.755995
DB0-m2_o16_o19_f0_pcu,0.260592,3.552035
DB0-m9_o13_o27_f0_sra.sym.52,0.586225,22.097055
DB1-Zn2O8N2-AZO_A-irmof7_A_No107,0.476193,9.194655
DB12-PAKXIK_freeONLY,1.166479,140.980645
DB0-m3_o101_o22_f0_fsc.sym.19,3.04782,217.738155
DB0-m2_o12_o20_f0_pcu.sym.28,0.155006,2.16926
DB0-m3_o24_o81_f0_fsc.sym.48,1.725943,217.14573
DB12-SARMOO_freeONLY,1.376368,239.727875
DB7-ddmof_17726,0.34852,8.970935
DB0-m3_o3_o5_f0_pcu.sym.43,0.192601,4.323455
DB7-ddmof_3878,0.452026,16.272115
DB0-m3_o90_o22_f0_fsc.sym.45,1.731393,135.694585
DB0-m2_o24_o28_f0_nbo.sym.1,0.136217,2.147985
DB12-RURPEA_clean,1.079578,100.11699
DB0-m3_o11_o25_f0_pcu.sym.24,0.222295,3.52583
DB6-cuf_727,0.494651,9.94956
DB12-FEHCIG_manual,1.106355,54.81412
DB15-pcu_N65_E65_opt,1.755794,20.0285
DB5-hypotheticalMOF_17387_1_0_1_2_9_5,0.914166,41.97164
DB12-LEGGOU_clean,0.76652,77.329105
DB0-m3_o14_o23_f0_pcu.sym.64,1.819451,75.341185
DB5-hypotheticalMOF_5075843_0_0_2_17_17_14,0.789978,16.386485
DB12-SARTIR_clean,1.175107,47.95912
DB12-WAHKUO_clean,0.820542,26.74309
DB0-m3_o8_o20_f0_pcu.sym.80,0.152685,1.182635
DB5-hypotheticalMOF_5074690_1_0_2_23_13_8,0.721776,20.99401
DB0-m2_o27_o27_f0_pcu.sym.16,0.299762,2.311375
DB0-m18_o22_o22_f0_pcu,1.010377,52.2454
DB12-ODODIW_clean,2.519394,124.03365
DB0-m3_o51_o22_f0_fsc.sym.60,2.206717,119.47113
DB12-RETBEZ_freeONLY,1.498655,223.448765
DB0-m3_o24_o28_f0_pcu.sym.93,1.260281,54.571155
DB0-m3_o11_o23_f0_pcu.sym.91,0.789888,31.503675
DB0-m2_o3_o22_f0_pcu.sym.59,0.537416,16.489635
DB12-HICVUM_clean,2.879059,250.944265
DB15-qtz-x_N65_E228_opt,1.896549,41.76513
DB0-m2_o10_o13_f0_pcu.sym.28,1.630247,71.212465
DB0-m3_o16_o24_f0_pcu.sym.22,0.643169,16.398225
DB12-LEDHEJ_clean,0.838184,100.7556
DB0-m1_o25_o29_f0_pcu,0.212241,1.35998
DB7-ddmof_22569,0.203937,0.702755
DB0-m2_o3_o19_f0_pcu.sym.34,0.193241,3.147145
DB12-KIKDAL_clean,0.683804,231.09466
DB0-m2_o2_o23_f0_pcu.sym.90,0.93173,26.41537
DB0-m3_o24_o153_f0_fsc.sym.7,1.579795,60.24292
DB12-AMIMEP_freeONLY,0.854865,91.281745
DB5-hypotheticalMOF_31245_0_0_2_10_17_5,0.438952,5.756935
DB0-m2_o12_o19_f0_pcu.sym.16,0.113798,2.892465
DB12-MAYYAN_clean,0.885271,7.935075
DB0-m3_o13_o23_f0_pcu.sym.26,0.649936,15.20739
DB0-m3_o1_o44_f0_fsc.sym.12,1.176017,58.052425
DB0-m3_o11_o21_f0_pcu.sym.59,0.246348,2.844135
DB5-hypotheticalMOF_5068674_0_0_2_20_14_7,1.41079,37.931325
DB0-m3_o11_o19_f0_pcu.sym.23,0.201618,3.729815
DB12-XIBZUF_clean,4.199324,96.62891
DB5-hypotheticalMOF_5042582_0_0_1_20_17_7,0.54698,7.773945
DB0-m3_o28_thj,0.312029,1.02826
DB12-XAFXOT_freeONLY,0.695566,157.39955
DB12-GUBVUU_freeONLY,2.217919,102.857905
DB7-ddmof_3362,0.328373,14.2778
DB0-m18_o14_o24_f0_pcu,1.746404,70.023465
DB12-BOFCEG_clean,1.980645,275.53942
DB0-m2_o14_o28_f0_pcu.sym.8,0.686444,27.110325
DB5-hypotheticalMOF_21782_3_1_1_11_21_5,1.392697,64.359325
DB5-hypotheticalMOF_5034484_2_1_1_12_25_8,1.720105,69.693955
DB0-m3_o13_o19_f0_pcu.sym.94,0.933198,33.417745
DB12-SARMOO_clean,1.33926,28.03891
DB0-m3_o12_o15_f0_pcu.sym.25,1.388467,84.72007
DB0-m9_o1_o22_f0_sra.sym.40,1.564889,107.42912
DB12-SOJDEB_clean,1.143005,65.971455
DB7-ddmof_21738,0.253741,10.006695
DB7-ddmof_23782,0.358156,6.78492
DB0-m3_o8_o24_f0_pcu.sym.135,0.758084,22.7264
DB0-m3_o10_o27_f0_pcu.sym.61,1.16706,61.59859
DB0-m2_o9_o11_f0_pcu.sym.12,1.404614,63.91566
DB0-m3_o152_o25_f0_fsc.sym.27,2.146311,72.646725
DB7-ddmof_19932,0.279743,1.862275
DB0-m3_o16_o28_f0_pcu.sym.85,0.666047,12.51692
DB0-m2_o10_o16_f0_pcu.sym.11,2.899654,120.281615
DB15-pcu_N65_E95_opt,2.983712,137.77602
DB0-m3_o1_o8_f0_pcu.sym.110,0.795541,27.451155
DB12-NABMUA01_clean,3.365456,111.82967
DB0-m3_o24_o27_f0_pcu.sym.38,0.552264,27.40843
DB5-hypotheticalMOF_25186_1_0_1_14_21_6,0.246266,2.20367
DB5-hypotheticalMOF_5021397_0_0_0_23_14_13,0.560808,10.693355
DB0-m2_o11_o25_f0_pcu.sym.30,0.49714,17.94911
DB0-m2_o16_o21_f0_pcu.sym.94,0.747121,19.10448
DB7-ddmof_21950,0.260133,7.4952
DB0-m3_o450_o22_f0_fsc.sym.5,1.293404,72.00512
DB15-qtz-x_N123_E182_opt,0.655705,43.767255
DB12-IKETAU_freeONLY,1.664374,207.661945
DB0-m2_o13_o21_f0_pcu.sym.61,0.524749,6.546605
DB12-GARLIX_clean,3.499109,198.364545
DB12-PELGOE_clean,2.493291,159.71649
DB7-ddmof_23802,0.322178,16.053545
DB0-m3_o160_o1520_f0_fsc.sym.42,1.653772,40.83476
DB0-m3_o99_o22_f0_fsc.sym.6,2.054023,119.27546
DB7-ddmof_23799,0.384273,11.448815
DB0-m3_o8_o22_f0_pcu.sym.53,0.900384,45.46847
DB5-hypotheticalMOF_5001367_1_0_0_12_1_7,0.122873,2.001985
DB0-m3_o160_o42_f0_fsc.sym.56,4.029817,190.11667
DB12-TOKDON_freeONLY,3.654412,225.915335
DB12-SUNHUF_clean,2.777549,46.029675
DB0-m3_o11_o21_f0_pcu.sym.42,0.361268,5.67082
DB5-hypotheticalMOF_17883_1_0_1_21_26_5,0.260843,3.0197
DB12-UNOJUD_clean,1.487232,249.18001
DB0-m3_o24_o52_f0_fsc.sym.21,0.351365,9.07952
DB0-m2_o16_o25_f0_pcu.sym.72,1.444945,54.17127
DB0-m2_o22_o25_f0_pcu.sym.30,0.439199,11.261725
DB0-m2_o12_o17_f0_pcu.sym.62,0.507391,14.367685
DB0-m23_o10_o28_f0_pcu,2.23324,110.158115
DB0-m3_o96_o159_f0_fsc.sym.63,0.613685,8.63573
DB12-GELVEZ01_clean,0.179251,6.94726
DB15-pcu_N65_E137_opt,1.985123,43.12581
DB12-QOTWON_clean,0.601471,76.742435
DB12-QADKAH_clean,1.663448,226.66905
DB0-m3_o2_o11_f0_pcu.sym.18,0.209486,2.65007
DB0-m3_o1_o21_f0_pcu.sym.82,0.934699,37.72379
DB0-m2_o17_o26_f0_pcu.sym.73,0.167411,3.479765
DB0-m2_o8_o22_f0_pcu.sym.137,0.269098,3.725705
DB0-m3_o12_o27_f0_pcu.sym.2,0.533241,10.171025
DB0-m2_o33_o24_xaq,0.227904,0.822085
DB0-m2_o10_o10_f0_pcu.sym.24,1.219171,153.01601
DB0-m9_o3_o20_f0_sra.sym.24,0.294758,10.593025
DB0-m3_o96_o22_f0_fsc.sym.91,2.603717,94.8516
DB0-m2_o9_o17_f0_pcu.sym.27,0.86446,40.738265
DB5-hypotheticalMOF_5004964_2_0_0_18_13_8,0.209531,1.896635
DB1-AlO6-AZO_A_No6,0.055658,1.24999
DB0-m3_o3_o21_f0_pcu.sym.35,0.273705,2.606225
DB12-NOHFOG_clean,1.881661,66.818235
DB0-m2_o2_o8_f0_pcu.sym.73,0.164266,1.87064
DB12-XENKIM_clean,3.201344,109.411325
DB0-m3_o4_o25_f0_pcu.sym.91,0.71108,34.8213
DB0-m3_o43_o22_f0_fsc.sym.28,1.75233,95.567975
DB7-ddmof_21823,0.216068,1.27971
DB7-ddmof_23702,0.22571,3.663525
DB7-ddmof_23125,0.582191,19.60909
DB12-GOQXAN_freeONLY,1.52753,160.47341
DB0-m2_o24_o29_f0_pcu.sym.58,0.55637,10.1214
DB0-m3_o22_o26_f0_pcu.sym.28,0.438162,8.86139
DB12-GUBKUL_clean,2.068412,23.52332
DB0-m3_o10_o20_f0_pcu.sym.10,0.392291,7.0778
DB0-m3_o152_o22_f0_fsc.sym.56,1.606628,92.440775
DB0-m3_o24_o113_f0_fsc.sym.14,1.280123,137.07004
DB12-GAJZOI_freeONLY,0.826289,64.3016
DB12-KOJTOU_clean,3.174806,153.978095
DB0-m3_o1480_o22_f0_fsc.sym.56,1.849825,144.23886
DB15-pcu_N37_E175_opt,1.33584,51.17269
DB0-m3_o24_o153_f0_fsc.sym.30,2.517215,163.00776
DB15-pcu_N47_E156_unopt,0.500691,5.291125
DB0-m2_o24_o24_f0_pcu.sym.20,0.233661,11.441835
DB5-hypotheticalMOF_5066849_1_0_2_8_11_2,0.649973,22.671625
DB0-m3_o4_o19_f0_nbo.sym.16,0.243552,2.782625
DB0-m3_o8_o25_f0_pcu.sym.39,0.277064,3.597465
DB5-hypotheticalMOF_5067129_0_0_2_8_16_8,1.107188,54.05517
DB7-ddmof_20553,0.315087,7.531915
DB0-m2_o11_o11_f0_pcu.sym.76,0.265333,5.78907
DB12-BACMOH10_freeONLY,1.461958,271.98177
DB5-hypotheticalMOF_5044854_0_0_1_3_25_14,1.296049,44.64388
DB0-m3_o22_o79_f0_fsc.sym.11,1.337217,187.648905
DB0-m3_o12_o21_f0_pcu.sym.78,0.361105,5.9488
DB0-m23_o20_o21_f0_pcu,0.139974,1.517695
DB12-ROQFUA03_clean,0.104392,1.41991
DB5-hypotheticalMOF_5052492_0_0_1_27_14_5,0.311033,6.202945
DB0-m2_o14_o20_f0_pcu.sym.67,0.604736,12.97991
DB0-m3_o11_o29_f0_pcu.sym.101,0.892745,18.55526
DB12-HEKTAU_freeONLY,1.348995,134.074705
DB0-m3_o24_o470_f0_fsc.sym.42,1.74884,118.36657
DB0-m3_o24_o510_f0_fsc.sym.21,0.852398,44.21471
DB12-XOFPEP_clean,0.653471,23.35216
DB0-m3_o24_o1530_f0_fsc.sym.19,1.298826,55.819375
DB0-m2_o11_o24_f0_pcu.sym.74,0.576866,21.35219
DB5-hypotheticalMOF_5070003_0_0_2_3_1_9,0.222012,12.154825
DB5-hypotheticalMOF_34456_1_1_2_6_21_10,1.485342,120.390235
DB15-qtz-x_N65_E212_opt,1.586059,18.306465
DB5-hypotheticalMOF_5035257_1_0_1_12_13_3,0.204627,4.31573
DB5-hypotheticalMOF_5069847_2_0_2_3_25_8,0.270851,3.43336
DB0-m3_o14_o19_f0_pcu.sym.16,0.85335,38.95189
DB0-m3_o24_o81_f0_fsc.sym.13,2.816728,154.995215
DB15-kag_N123_E215_opt,1.062185,16.378115
DB12-ic502921j_si_002_clean,1.039247,62.45264
DB0-m2_o11_o17_f0_pcu.sym.18,0.487321,10.40844
DB12-ADEGIA_clean,0.874336,19.677185
DB12-QATHOK_clean,1.997472,193.312235
DB12-MOGVAG_clean,0.032152,76.727345
DB5-hypotheticalMOF_35975_1_0_2_14_13_2,0.574624,18.64355
DB13-pcu-Syn027813,0.204336,2.131945
DB12-SIVQAR_clean,2.495669,143.138785
DB0-m3_o24_o150_f0_fsc.sym.67,0.81186,22.995665
DB0-m2_o10_o11_f0_pcu.sym.20,0.344217,10.194605
DB0-m2_o24_o29_f0_pcu.sym.18,1.06082,26.506095
DB12-ORULEU_clean,1.997405,281.069065
DB5-hypotheticalMOF_5082481_2_1_2_29_18_5,0.587384,10.219015
DB0-m3_o24_o96_f0_fsc.sym.70,1.640111,48.481325
DB0-m3_o152_o22_f0_fsc.sym.16,1.546145,97.864145
DB1-Cu2O8N2-BDC_A-irmof20_A_No374,0.965337,48.309335
DB7-ddmof_21863,0.232206,5.788565
DB0-m2_o2_o7_f0_pcu.sym.18,0.270191,3.392645
DB12-GAJZOI_clean,0.31903,18.662125
DB5-hypotheticalMOF_5063712_1_0_2_15_17_6,0.243805,1.942725
DB0-m3_o500_o22_f0_fsc.sym.22,1.926658,193.917635
DB12-PEVXAQ_clean,0.932271,102.2177
DB12-AHOKAJ_clean,0.074522,4.08399
DB12-GIRYEN_freeONLY,0.700924,232.13203
