,filename,mmol/g_working_capacity,selectivity
10648,DB12-ZOZCIC_clean,0.117106,20.167395
10649,DB0-m2_o13_o24_f0_pcu.sym.26,0.155212,11.464675
10650,DB0-m3_o2_o24_f0_pcu.sym.64,0.822423,16.68728
10651,DB12-AVIPOL_clean,3.505255,95.807095
10652,DB1-Zn2O8N2-AZO_A-fum_A_No44,1.238933,56.87801
10653,DB12-CELZEA_clean,2.177724,328.21126
10654,DB12-UNECOH_clean,0.981139,57.72629
10655,DB1-Cu2O8-AZO_A-fum_A_No201,4.085946,121.78504
10656,DB0-m3_o22_o27_f0_pcu.sym.12,0.743587,39.01036
10657,DB0-m2_o16_o20_f0_pcu.sym.35,0.675597,17.607205
10658,DB0-m3_o11_o12_f0_pcu.sym.10,0.347385,6.608555
10659,DB0-m2_o8_o24_f0_pcu.sym.63,1.093585,47.51925
10660,DB0-m3_o24_o420_f0_fsc.sym.11,0.662602,28.04562
10661,DB12-ELUJEC_clean,1.037995,34.277385
10662,DB1-Cu2O8-AZO_A-irmof8_A_No361,2.400317,49.2153
10663,DB0-m3_o460_o4_f0_fsc.sym.16,1.662461,209.37216
10664,DB12-XADFEP_clean,2.294141,47.828705
10665,DB12-JOGHEU_clean,3.47192,180.46774
10666,DB12-POHMAC_clean,0.53828,13.59505
10667,DB0-m3_o3_o16_f0_pcu.sym.81,0.246115,2.305255
10668,DB12-KALGAH_freeONLY,3.859209,179.18315
10669,DB7-ddmof_23215,0.324755,9.727125
10670,DB15-bsn_N123_E41_opt,0.621539,3.0883
10671,DB0-m3_o22_o143_f0_fsc.sym.13,1.967167,109.50467
10672,DB0-m3_o145_o22_f0_fsc.sym.15,2.772565,139.805915
10673,DB5-hypotheticalMOF_5043031_2_1_1_20_25_3,0.578521,33.95495
10674,DB0-m3_o10_o11_f0_pcu.sym.11,1.229623,85.20315
10675,DB0-m3_o43_o22_f0_fsc.sym.5,1.270907,48.49606
10676,DB0-m3_o11_o22_f0_pcu,0.674567,21.821785
10677,DB0-m3_o11_o27_f0_pcu.sym.121,0.312532,6.15123
10678,DB5-hypotheticalMOF_5049052_0_0_1_23_7_5,1.391157,53.5156
10679,DB13-lvt-Syn036752,0.42334,3.543675
10680,DB12-GESFAN_clean,0.850683,46.99339
10681,DB0-m3_o11_o18_f0_pcu.sym.6,0.563897,11.658765
10682,DB0-m5_o12_o24_bcu_0.4_NH2,1.25758,145.69256
10683,DB0-m9_o1_o9_f0_sra.sym.24,1.950438,208.93806
10684,DB0-m2_o11_o24_f0_pcu.sym.108,0.342646,8.394165
10685,DB5-hypotheticalMOF_5066847_0_0_2_8_11_2,0.995341,75.3771
10686,DB0-m5_o9_o22_f0_bcu.sym.15,0.906005,227.3279
10687,DB0-m2_o14_o19_f0_pcu.sym.27,0.828048,35.79587
10688,DB0-m2_o21_o24_f0_pcu.sym.30,0.181512,2.173885
10689,DB0-m3_o520_o22_f0_fsc.sym.82,0.937142,47.70579
10690,DB7-ddmof_6135,0.134386,2.492295
10691,DB0-m3_o24_o1480_f0_fsc.sym.21,1.139471,81.387635
10692,DB0-m18_o24_o148_f0_pcu,0.700698,16.329545
10693,DB7-ddmof_6712,0.315611,5.132125
10694,DB0-m3_o153_o158_f0_fsc.sym.83,2.900431,93.596875
10695,DB0-m3_o22_o27_f0_pcu.sym.52,0.396929,9.010605
10696,DB12-CENKAJ_clean,1.232441,93.306515
10697,DB0-m2_o9_o17_f0_pcu.sym.19,0.444784,9.16794
10698,DB0-m3_o113_o159_f0_fsc.sym.4,3.584358,146.012505
10699,DB5-hypotheticalMOF_33524_0_0_2_7_7_14,0.571513,118.629115
10700,DB0-m2_o8_o24_f0_pcu.sym.3,0.185589,2.69016
10701,DB15-snp_N65_E119_opt,1.379167,18.86175
10702,DB6-cuf_7737,0.481793,9.246775
10703,DB0-m3_o1480_o158_f0_fsc.sym.9,2.784803,126.0879
10704,DB12-LALFUB_clean,2.129156,177.154215
10705,DB7-ddmof_16169,0.788827,11.11329
10706,DB5-hypotheticalMOF_5073451_1_1_2_19_3_2,2.35174,190.710075
10707,DB5-hypotheticalMOF_5037065_1_1_1_18_10_10,2.701367,198.47185
10708,DB12-ZEZQAY_clean,3.45215,116.495755
10709,DB0-m2_o12_o19_f0_pcu.sym.33,0.418813,10.34531
10710,DB0-m3_o7_o16_f0_pcu.sym.22,0.226113,1.630455
10711,DB0-m3_o11_o27_f0_pcu.sym.52,0.530989,14.650325
10712,DB7-ddmof_20004,0.191135,5.2016
10713,DB0-m3_o24_o540_f0_fsc.sym.32,2.973588,120.04969
10714,DB0-m2_o14_o28_f0_pcu.sym.83,1.250321,51.984415
10715,DB5-hypotheticalMOF_5052048_0_0_1_27_11_7,0.431501,7.302485
10716,DB12-SARMEE_clean,0.453878,15.36202
10717,DB12-EPECEJ_clean,3.118821,136.409185
10718,DB0-m3_o24_o1510_f0_fsc.sym.15,0.843172,28.52065
10719,DB1-Zn2O8N2-irmof6_A-irmof8_A_No270,0.976237,40.989245
10720,DB0-m2_o11_o26_f0_pcu.sym.19,0.262525,4.092665
10722,DB0-m3_o16_o22_f0_pcu.sym.29,0.741132,32.15891
10723,DB5-hypotheticalMOF_5060919_0_0_2_18_9_8,0.393498,8.478925
10724,DB0-m3_o11_o23_f0_pcu.sym.145,0.904581,33.557015
10725,DB5-hypotheticalMOF_5075009_0_0_2_23_12_14,0.231174,3.86978
10726,DB12-GAJTOC_clean,0.441316,9.5721
10727,DB0-m3_o12_o23_f0_pcu.sym.15,1.116204,46.550045
10728,DB0-m3_o8_o24_f0_pcu.sym.110,0.447168,10.700725
10729,DB0-m3_o440_o159_f0_fsc.sym.73,0.915958,21.1437
10730,DB0-m2_o12_o12_f0_pcu.sym.65,1.445247,94.26826
10731,DB5-hypotheticalMOF_5007881_1_0_0_15_13_6,0.201982,1.51759
10732,DB0-m3_o14_o25_f0_pcu.sym.9,1.061173,38.14365
10733,DB0-m2_o1_o21_f0_pcu.sym.47,0.287304,5.39773
10734,DB12-ALUJEX_clean,2.275248,92.53004
10735,DB12-ic049498msi20040906_121120_clean,3.209419,24.247315
10736,DB7-ddmof_2963,0.153291,2.07966
10737,DB0-m3_o12_o14_f0_pcu.sym.44,1.120487,57.96105
10738,DB12-POSFIO_freeONLY,3.086446,252.04352
10739,DB0-m3_o96_o22_f0_fsc.sym.34,2.080489,69.566395
10740,DB1-Cu2O8-AZO_A-TED_A_No18,3.09018,56.62961
10741,DB0-m3_o155_o52_f0_fsc.sym.35,1.402451,48.87536
10742,DB0-m2_o1_o22_f0_pcu.sym.1,0.520109,15.406595
10743,DB7-ddmof_22025,0.242864,5.64993
10744,DB12-VIDXOX_clean,1.706826,38.217665
10745,DB0-m3_o24_o510_f0_fsc.sym.5,1.365396,65.07639
10746,DB0-m3_o8_o20_f0_pcu.sym.8,0.130427,0.79746
10747,DB12-XEGJOK_freeONLY,1.026362,76.01178
10748,DB0-m3_o8_o23_f0_pcu.sym.29,0.229852,2.18352
10749,DB0-m3_o11_o25_f0_pcu.sym.153,1.436163,53.29798
10750,DB0-m2_o12_o26_f0_pcu.sym.23,0.298454,5.24082
10751,DB0-m3_o16_o20_f0_pcu,0.153022,2.501275
10752,DB0-m3_o1480_o22_f0_fsc.sym.68,2.104188,187.49731
10753,DB12-ZIGFIG_clean,0.992581,29.55187
10754,DB0-m2_o16_o22_f0_pcu.sym.26,1.747362,86.76647
10755,DB5-hypotheticalMOF_35303_0_0_2_5_11_5,2.747739,123.722775
10756,DB0-m2_o22_o25_f0_pcu.sym.95,0.727645,31.51341
10757,DB12-ZOXNEH_clean,3.704403,482.20546
10758,DB12-MOPQIT_freeONLY,0.696659,50.80738
10759,DB6-cuf_6360,0.508892,9.73666
10760,DB12-RESWUI01_clean,0.2424,17.728705
10761,DB0-m2_o17_o29_f0_pcu.sym.66,0.354306,3.76635
10762,DB0-m3_o10_o23_f0_pcu.sym.39,2.478254,104.557195
10763,DB12-ja302340b_si_002_clean,1.817693,114.348215
10764,DB12-CUYVOI_clean,0.956926,50.45682
10765,DB0-m2_o2_o4_f0_pcu.sym.71,0.366179,5.39894
10766,DB0-m2_o14_o26_f0_pcu.sym.77,0.63206,19.286545
10767,DB0-m3_o96_o158_f0_fsc.sym.19,0.615543,8.612635
10768,DB12-YURKEC_clean,2.047965,96.44368
10769,DB0-m3_o22_o27_f0_pcu.sym.6,0.299652,10.169805
10770,DB0-m23_o20_o29_f0_pcu,0.958984,23.50191
10771,DB0-m3_o16_o153_f0_fsc.sym.38,3.497169,217.791195
10772,DB0-m2_o14_o28_f0_pcu.sym.18,0.845326,30.058305
10773,DB0-m2_o10_o19_f0_pcu.sym.7,0.357678,13.43169
10774,DB12-NACYUM_clean,1.610421,208.06087
10776,DB0-m3_o48_o13_f0_fsc.sym.18,2.638527,199.276615
10777,DB0-m2_o11_o11_f0_pcu.sym.121,0.39081,9.65084
10778,DB12-GAJYUN_freeONLY,0.984325,86.569265
10779,DB12-JOVWOI_clean,0.165553,126.96701
10780,DB0-m2_o11_o25_f0_pcu.sym.141,0.334728,5.189435
10781,DB0-m3_o11_o13_f0_pcu.sym.14,0.249655,3.100805
10782,DB0-m2_o8_o22_f0_pcu.sym.96,0.204061,2.857945
10783,DB15-rob_N123_E57_opt,2.389435,62.122175
10784,DB0-m3_o115_o11_f0_fsc.sym.17,0.699299,17.651195
10785,DB0-m3_o152_o22_f0_fsc.sym.68,2.264698,95.33024
10786,DB12-ZEDQEG_clean,1.165744,232.965735
10787,DB12-LOFVIN_clean,1.822698,163.655625
10788,DB12-LIFQIC_clean,0.643713,10.96633
10789,DB5-hypotheticalMOF_5040283_0_0_1_15_14_5,0.649374,8.61263
10790,DB13-dia-Syn036822,0.227166,1.60368
10791,DB6-cuf_4287,0.147959,1.81743
10792,DB12-TUVDOD_freeONLY,0.364683,39.26918
10793,DB0-m2_o12_o27_f0_pcu.sym.49,0.463582,7.995995
10794,DB0-m3_o16_o530_f0_fsc.sym.35,2.52423,83.932755
10795,DB0-m3_o14_o25_f0_pcu.sym.113,1.025631,44.409205
10796,DB5-hypotheticalMOF_3002138_0_0_2_34_34_13,0.371502,9.126245
10797,DB7-ddmof_21329,0.307255,5.129605
10798,DB5-hypotheticalMOF_5047233_1_0_1_19_11_2,0.34075,8.322075
10799,DB0-m3_o480_o22_f0_fsc.sym.28,2.060628,238.33897
10800,DB0-m2_o6_o24_f0_pcu.sym.89,0.258188,9.157845
10801,DB12-TOVJOF_clean,0.414556,4.227425
10802,DB5-hypotheticalMOF_5063024_0_0_2_18_14_6,0.516023,8.196365
10803,DB12-KIDDOS_clean,1.795407,484.78494
10804,DB0-m3_o24_o27_f0_pcu.sym.28,0.10949,6.128055
10805,DB0-m2_o8_o22_f0_pcu.sym.23,0.148094,1.76478
10806,DB0-m3_o11_o14_f0_pcu.sym.50,1.557754,66.354045
10807,DB5-hypotheticalMOF_31187_0_0_2_10_9_4,0.72452,25.35698
10808,DB0-m3_o8_o23_f0_pcu.sym.121,0.18868,2.312005
10809,DB0-m2_o12_o25_f0_pcu.sym.81,0.323013,7.014235
10810,DB15-dmp_N76_E73_opt,0.496336,9.51866
10811,DB0-m3_o24_o28_f0_pcu.sym.98,0.664074,23.096905
10812,DB0-m3_o10_o17_f0_pcu.sym.51,2.917685,221.42005
10813,DB0-m3_o21_o24_f0_pcu,0.166686,1.450125
10814,DB0-m3_o1_o25_f0_pcu.sym.74,0.642483,42.303385
10815,DB5-hypotheticalMOF_3000976_1_0_1_34_34_0,0.293735,4.23136
10816,DB0-m3_o10_o21_f0_pcu.sym.44,0.611716,14.61363
10817,DB5-hypotheticalMOF_5069351_0_0_2_3_9_5,1.244484,57.15263
10818,DB12-APAYUN_clean,3.215235,154.286055
10819,DB7-ddmof_6501,0.340907,5.943135
10820,DB0-m3_o10_o45_f0_fsc,3.149472,209.373225
10821,DB15-pcu_N123_E35_unopt,0.679656,6.37526
10822,DB0-m2_o11_o29_f0_pcu.sym.87,0.596468,9.50375
10823,DB7-ddmof_722,0.182741,4.01757
10824,DB7-ddmof_22178,0.322048,1.96839
10825,DB5-hypotheticalMOF_33347_0_0_2_13_9_6,0.882669,18.98521
10826,DB7-ddmof_22090,0.505457,25.44772
10827,DB15-sxc_N37_E158_opt,1.732457,94.814385
10828,DB0-m2_o9_o14_f0_pcu.sym.20,1.891436,157.117555
10829,DB7-ddmof_20996,0.366737,8.576445
10830,DB0-m3_o18_o22_f0_pcu.sym.83,0.713294,19.30773
10831,DB12-HOWJEK_clean,0.168205,7.018315
10832,DB0-m3_o24_o146_f0_fsc.sym.10,2.014846,83.788465
10833,DB1-Zn2O8N2-irmof7_A-NiC4_No5,2.364586,161.900365
10834,DB12-ARAFOP_freeONLY,2.305055,132.14663
10835,DB0-m2_o12_o25_f0_pcu.sym.6,0.355111,9.57554
10836,DB0-m3_o440_o22_f0_fsc.sym.3,1.261078,42.60043
10837,DB12-ZOHBUV_clean,1.641373,6.11674
10838,DB0-m23_o13_o18_f0_pcu,1.211122,155.18421
10839,DB0-m3_o4_o20_f0_pcu.sym.23,0.29767,6.666895
10840,DB12-RUHCED_SL,3.459374,193.789545
10841,DB12-KASRED_clean,2.208441,72.00589
10842,DB0-m3_o16_o153_f0_fsc.sym.16,2.523823,109.845595
10843,DB15-qzd_N87_E132_opt,1.187067,60.316565
10844,DB15-pcu_N37_E6_opt,0.264792,1.79649
10845,DB0-m3_o11_o28_f0_pcu.sym.57,0.768695,31.65155
10846,DB1-Zn2O8N2-BDC_A-irmof20_A_No433,1.155495,56.44855
10847,DB12-OTUXUX_freeONLY,1.338507,375.521535
10848,DB12-UJIZET_freeONLY,1.545857,118.03638
10849,DB0-m2_o11_o19_f0_pcu.sym.27,0.197874,4.786695
10850,DB1-Zn2O8N2-irmof10_A-irmof7_A_No25,3.148065,81.821055
10851,DB0-m23_o5_o20_f0_pcu,0.957147,52.367565
10852,DB0-m3_o96_o12_f0_fsc.sym.21,1.30598,35.560515
10853,DB0-m3_o148_o13_f0_fsc.sym.21,2.269954,92.46219
10854,DB0-m2_o14_o23_f0_pcu.sym.117,0.845669,28.45846
10855,DB0-m3_o10_o16_f0_pcu.sym.15,1.798858,91.374915
10856,DB0-m3_o152_o14_f0_fsc.sym.53,2.765968,208.36791
10857,DB0-m2_o16_o28_f0_pcu.sym.81,0.788634,29.99277
10858,DB6-cuf_8833,0.257015,3.180805
10859,DB0-m3_o24_o96_f0_fsc.sym.20,1.545292,60.572675
10860,DB0-m2_o24_o27_f0_pcu.sym.27,0.126271,3.102495
10861,DB0-m3_o510_o14_f0_fsc.sym.2,2.658808,122.62214
10862,DB12-YUZRES_clean,2.2303,143.18735
10863,DB0-m3_o16_o1520_f0_fsc.sym.30,3.590041,160.141485
10864,DB0-m3_o17_o21_f0_pcu.sym.9,0.39974,3.559745
10865,DB12-KAHYEY_clean,0.334167,18.364245
10866,DB7-ddmof_21595,0.194504,0.592765
10867,DB0-m2_o3_o5_f0_pcu.sym.30,0.383345,6.215595
10868,DB12-TADCAE_clean,0.046871,36.12521
10869,DB7-ddmof_4520,0.500454,10.80049
10870,DB5-hypotheticalMOF_5010585_0_0_0_8_16_6,0.298992,4.383555
10871,DB0-m3_o27_o30_xbe,0.944227,24.23243
10872,DB1-Zn2O8N2-AZO_A-DPAC_A_No88,0.162326,2.007655
10873,DB12-PEGBUA_clean,1.102657,110.24933
10874,DB12-ZILBED_freeONLY,1.844159,159.668345
10875,DB0-m2_o11_o12_f0_pcu.sym.71,0.637199,20.032385
10876,DB0-m2_o8_o24_f0_pcu.sym.96,0.344334,6.405935
10877,DB0-m3_o1530_o14_f0_fsc.sym.33,2.910729,172.852275
10878,DB5-hypotheticalMOF_5062016_1_1_2_18_1_12,0.841753,42.85402
10879,DB7-ddmof_2503,0.155659,3.313805
10880,DB0-m2_o6_o15_f0_nbo.sym.76,0.177201,1.969565
10881,DB0-m2_o24_o27_f0_pcu.sym.9,0.183403,5.415105
10882,DB5-hypotheticalMOF_27395_0_0_2_17_9_6,0.48652,9.004915
10883,DB15-cds_N87_E27_opt,1.295446,120.51682
10884,DB5-hypotheticalMOF_5066869_0_0_2_8_11_5,1.237859,71.696135
10885,DB5-hypotheticalMOF_5050081_2_0_1_23_23_6,0.245058,1.7609
10886,DB0-m3_o24_o28_f0_pcu.sym.105,0.6479,24.16703
10887,DB0-m3_o11_o20_f0_pcu.sym.16,0.170586,1.98572
10888,DB0-m2_o8_o16_f0_pcu.sym.65,0.243667,2.749015
10889,DB0-m2_o11_o20_f0_pcu.sym.82,0.999828,53.546325
10890,DB12-SERJUV_clean,2.330362,128.61532
10891,DB15-pcu_N123_E148_unopt,1.005844,11.330895
10892,DB0-m2_o16_o24_f0_pcu.sym.26,1.342261,70.2392
10893,DB0-m3_o14_o23_f0_pcu.sym.105,1.223044,48.857775
10894,DB0-m2_o22_o26_f0_pcu.sym.2,0.551461,12.268255
10895,DB12-VEYVEC_freeONLY,0.241821,119.405005
10896,DB7-ddmof_21027,0.377922,14.347835
10897,DB12-LUKREO_clean,0.701444,10.79836
10898,DB5-hypotheticalMOF_5064617_0_0_2_15_1_13,1.156284,32.117625
10899,DB0-m23_o26_o29_f0_pcu,0.466263,10.516935
10900,DB5-hypotheticalMOF_5060394_2_0_2_12_13_3,0.148439,4.26845
10901,DB5-hypotheticalMOF_33033_1_1_2_0_25_0,1.797863,114.815015
10902,DB5-hypotheticalMOF_5039628_2_0_1_15_10_4,0.237055,2.966425
10903,DB0-m2_o24_o24_f0_nbo.sym.4,0.121293,2.41391
10904,DB12-XOVPIH_clean,0.64986,34.88427
10905,DB0-m3_o11_o28_f0_pcu.sym.17,0.581487,17.31746
10906,DB0-m2_o2_o5_f0_pcu.sym.5,0.346553,4.66317
10907,DB0-m2_o10_o12_f0_pcu.sym.27,1.32046,77.26027
10908,DB0-m3_o16_o147_f0_fsc.sym.22,3.622269,275.08264
10909,DB12-SEHZUB_clean,2.843062,452.371525
10910,DB0-m3_o2_o26_f0_pcu.sym.19,0.16824,2.58245
10911,DB12-TECVEE_freeONLY,2.695992,242.202665
10912,DB0-m2_o14_o26_f0_pcu.sym.19,0.600733,16.29888
10913,DB5-hypotheticalMOF_5052079_2_0_1_27_11_4,0.210763,3.52083
10914,DB0-m2_o14_o28_f0_pcu.sym.76,0.789648,32.004245
10915,DB0-m3_o22_o47_f0_fsc.sym.15,2.496394,191.95368
10916,DB0-m3_o13_o24_f0_pcu.sym.7,0.448099,20.983945
10917,DB15-hex_N124_E89_opt,0.636915,110.29992
10918,DB5-hypotheticalMOF_32799_0_0_2_0_17_10,2.370816,103.74775
10919,DB0-m2_o11_o27_f0_pcu.sym.33,0.237335,7.554635
10920,DB0-m2_o8_o16_f0_pcu.sym.25,0.223244,2.047735
10921,DB12-XOVXAI_freeONLY,0.089855,7.55203
10922,DB7-ddmof_22784,0.277759,1.225975
10923,DB0-m2_o16_o23_f0_pcu.sym.97,1.062543,38.252935
10924,DB5-hypotheticalMOF_6001737_0_0_3_15_0_0,0.999048,51.352735
10925,DB12-YEZKOF_freeONLY,1.17779,154.752215
10926,DB12-NAQQED_clean,1.553143,21.24096
10927,DB12-DEYNIG_freeONLY,0.443471,109.60541
10928,DB0-m3_o11_o21_f0_pcu.sym.119,0.262049,3.614685
10929,DB0-m2_o26_o28_f0_pcu.sym.60,0.083693,1.375145
10930,DB1-ZIFZn-BDC_A-irmof6_A_No303,1.811807,248.29916
10931,DB5-hypotheticalMOF_5064570_1_0_2_15_1_12,0.523321,10.015445
10932,DB0-m3_o24_o470_f0_fsc.sym.12,2.434415,151.51962
10933,DB1-Cu2O8N2-AZO_A-irmof14_A_No381,0.369523,9.048915
10934,DB5-hypotheticalMOF_5053396_0_0_1_27_3_10,0.666869,24.98307
10935,DB5-hypotheticalMOF_26982_1_0_1_22_24_6,0.2481,2.77776
10936,DB12-DIWMON_clean,3.256632,157.48374
10937,DB12-TUMDAI_clean,1.502414,244.70362
10938,DB12-FIPWOS_freeONLY,0.986595,468.54047
10939,DB0-m2_o16_o23_f0_pcu.sym.112,1.086541,41.295085
10940,DB12-DITYEM_freeONLY,0.184864,110.00927
10941,DB12-RONZID_clean,0.079901,1.922355
10942,DB0-m2_o11_o24_f0_pcu.sym.24,0.242911,4.46153
10943,DB0-m3_o11_o23_f0_pcu.sym.41,0.616807,18.556425
10944,DB12-ETEPID_clean,2.629129,206.77133
10945,DB0-m2_o16_o27_f0_pcu.sym.71,0.618466,17.72511
10946,DB0-m2_o22_o27_f0_pcu.sym.33,0.509601,13.81928
10947,DB5-hypotheticalMOF_5039338_1_0_1_15_24_7,0.267561,1.81846
10948,DB12-YUBFOR_freeONLY,0.670135,213.85145
10949,DB0-m2_o22_o28_f0_pcu.sym.18,0.613229,22.65875
10950,DB0-m23_o16_o20_f0_pcu,1.854439,207.8931
10951,DB5-hypotheticalMOF_29484_0_0_2_25_25_14,0.330397,4.84674
10952,DB12-FORKUU_freeONLY,2.826847,86.248285
10953,DB1-Zn2O8N2-irmof20_A-irmof8_A_No56,0.318699,5.11006
10954,DB15-pcu_N54_E30_opt,0.477085,7.8585
10955,DB5-hypotheticalMOF_5070944_0_0_2_3_8_7,1.603386,213.318995
10956,DB1-Zn2O8N2-irmof6_A-TED_A_No1,0.777268,36.478765
10957,DB12-QEWDON_clean,2.281296,252.89579
10958,DB12-LUDVUB_freeONLY,0.627494,118.420635
10959,DB0-m2_o11_o14_f0_pcu.sym.6,0.557757,21.786925
10960,DB5-hypotheticalMOF_34001_0_0_2_13_10_12,2.104918,78.985565
10961,DB5-hypotheticalMOF_5053416_1_0_1_27_3_4,0.959771,43.84366
10962,DB5-hypotheticalMOF_5064813_0_0_2_15_11_4,0.294162,5.12633
10963,DB0-m2_o14_o17_f0_pcu.sym.66,0.965545,58.28419
10964,DB0-m3_o12_o16_f0_pcu.sym.79,0.788537,17.755835
10965,DB0-m2_o8_o29_f0_pcu.sym.114,0.198664,1.408055
10966,DB5-hypotheticalMOF_5039662_2_1_1_15_10_8,0.873969,29.647995
10967,DB0-m1_o4_o31_ith-d,0.186406,1.05118
10968,DB0-m23_o8_o153_f0_pcu,0.669198,22.58966
10969,DB0-m3_o96_o12_f0_fsc.sym.5,1.748943,51.58541
10970,DB10-dia_sym_4_on_6__L_3,1.321523,12.290985
10971,DB0-m2_o12_o17_f0_pcu.sym.32,0.690894,39.416665
10972,DB0-m23_o2_o22_f0_pcu,1.961391,103.02939
10973,DB0-m3_o24_o146_f0_fsc.sym.50,2.148082,109.13155
10974,DB0-m3_o22_o47_f0_fsc.sym.3,2.468219,142.193245
10975,DB1-ZIFZn-BDC_A-irmof6_A_No457,2.244962,324.427095
10976,DB0-m3_o16_o46_f0_fsc.sym.13,3.447609,240.80824
10977,DB0-m2_o12_o21_f0_pcu.sym.27,0.155243,1.74273
10978,DB0-m3_o4_o21_f0_pcu.sym.27,0.313897,8.997325
10979,DB7-ddmof_22884,0.105185,1.264345
10980,DB1-Zn2O8N2-ADC_A-irmof20_A_No573,3.479148,75.90453
10981,DB12-MOWQIZ_freeONLY,0.583247,53.089855
10982,DB5-hypotheticalMOF_5037917_0_0_1_18_14_5,0.484562,7.180625
10983,DB15-pcu_N65_E51_opt,1.432463,63.89179
10984,DB0-m2_o11_o20_f0_pcu.sym.59,0.457966,7.352915
10985,DB0-m2_o22_o22_f0_nbo.sym.11,0.115369,2.005475
10986,DB0-m3_o17_o146_f0_fsc.sym.82,2.482349,95.50494
10987,DB12-MAKROG_freeONLY,2.028835,231.761355
10988,DB0-m2_o17_o25_f0_pcu.sym.34,0.500193,7.969055
10989,DB0-m3_o24_o151_f0_fsc.sym.33,0.833428,45.25019
10990,DB5-hypotheticalMOF_5060447_1_1_2_12_13_6,1.841469,149.62287
10991,DB0-m3_o12_o22_f0_pcu.sym.118,0.947744,51.976205
10992,DB6-cuf_7759,0.619398,15.61184
10993,DB5-hypotheticalMOF_5073751_0_0_2_23_17_14,0.773588,14.07293
10994,DB12-FAKGOP_clean,1.02412,86.081495
10995,DB0-m3_o24_o25_f0_pcu.sym.120,0.636844,18.50694
10996,DB0-m2_o12_o14_f0_pcu.sym.25,1.829057,99.818335
10997,DB12-WOPSOL01_clean,2.308227,85.562335
10998,DB5-hypotheticalMOF_5070163_0_0_2_3_11_11,1.722879,133.70596
10999,DB0-m3_o2_o24_f0_pcu.sym.51,0.617023,12.221035
11000,DB12-QIQVIX_clean,0.530223,47.81638
11001,DB0-m3_o8_o27_f0_pcu.sym.21,0.080629,0.979095
11002,DB0-m3_o20_o58_tfg,0.237217,1.33802
11003,DB12-REJLEY_freeONLY,3.60746,359.00966
11004,DB5-hypotheticalMOF_1002707_0_0_3_5_1_13,0.109007,166.991645
11005,DB0-m3_o1480_o18_f0_fsc.sym.34,3.302892,137.35248
11006,DB0-m3_o22_o27_f0_pcu.sym.27,0.220283,5.345895
11007,DB0-m3_o16_o27_f0_pcu.sym.65,0.609878,14.4116
11008,DB0-m9_o8_o10_f0_sra.sym.25,1.495762,185.7866
11009,DB15-pcu_N54_E79_opt,1.32584,34.68682
11010,DB12-UGUHAG_clean,1.095412,83.178545
11011,DB12-YARSIV_clean,0.371528,109.79935
11012,DB5-hypotheticalMOF_5082781_0_0_2_29_3_0,0.327534,2.135045
11013,DB0-m3_o4_o1510_f0_fsc.sym.35,1.09469,72.677365
11014,DB0-m2_o16_o16_f0_pcu.sym.15,1.346587,46.61246
11015,DB0-m2_o24_o26_f0_pcu.sym.38,0.747271,34.96661
11016,DB0-m3_o8_o9_f0_pcu.sym.114,0.271038,7.034305
11017,DB1-ZIFZn-imd_No19,1.954209,246.6027
11018,DB0-m23_o21_o153_f0_pcu,0.618209,19.53884
11019,DB0-m2_o16_o23_f0_pcu.sym.17,0.655751,19.621715
11020,DB0-m2_o22_o23_f0_pcu.sym.55,1.250364,59.781545
11021,DB0-m3_o17_o17_f0_pcu.sym.48,0.706472,26.7014
11022,DB12-JOFGOC_clean,1.202312,193.21227
11023,DB5-hypotheticalMOF_5039762_1_0_1_15_11_4,0.238162,3.462075
11024,DB0-m2_o7_o23_f0_pcu.sym.35,0.476504,4.074395
11025,DB0-m3_o24_o148_f0_fsc.sym.24,1.976904,100.786415
11026,DB0-m3_o12_o26_f0_pcu.sym.59,0.596399,19.0508
11027,DB15-pcu_N65_E170_opt,1.017064,11.775495
11028,DB0-m3_o99_o22_f0_fsc.sym.48,2.597404,162.371135
11029,DB15-pcu_N123_E113_opt,0.763561,8.62611
11030,DB0-m3_o8_o24_f0_pcu.sym.36,0.212903,2.589175
11031,DB0-m3_o8_o8_f0_pcu.sym.18,0.18073,2.01117
11032,DB12-KOBPUN_clean,0.90356,16.934805
11033,DB0-m2_o14_o24_f0_pcu,1.038209,48.3007
11034,DB5-hypotheticalMOF_5053236_0_0_1_27_8_4,1.12092,63.88459
11035,DB12-EBUQEX_clean,3.661682,181.63237
11036,DB0-m2_o28_o28_f0_pcu.sym.64,0.224381,1.462215
11037,DB12-AVESAW_freeONLY,0.310188,355.15788
11039,DB12-PATWOY_clean,2.063295,94.08669
11040,DB0-m3_o12_o27_f0_pcu.sym.86,0.692247,20.183775
11041,DB5-hypotheticalMOF_3002083_0_0_2_34_34_10,0.198612,2.96129
11042,DB0-m2_o18_o23_f0_pcu.sym.93,0.769819,11.45436
11043,DB15-pcu_N65_E18_opt,4.088354,75.159645
11044,DB12-OXAZIX_clean,1.087082,35.85504
11045,DB15-rob_N65_E50_opt,0.514077,23.85625
11046,DB7-ddmof_21555,0.144859,3.362655
11047,DB7-ddmof_23849,0.256984,3.875185
11048,DB0-m3_o24_o27_f0_pcu.sym.73,0.791585,42.41978
11049,DB0-m2_o10_o16_f0_pcu.sym.41,2.583301,127.61266
